transaction_id,account_id,transaction_date,transaction_type,amount,channel
13096,901,2025-12-17,Погашение кредита,-109733.55,Отделение
13097,864,2025-05-19,Списание,-121441.85,Банкомат
13098,567,2025-09-25,Списание,-103594.92,Колл-центр
13099,967,2025-11-27,Списание,-10238.92,Колл-центр
13100,213,2025-07-12,Пополнение,19445.82,Отделение
13101,233,2025-05-19,Списание,-102004.28,Колл-центр
13102,725,2025-10-23,Погашение кредита,-15158.2,Онлайн
13103,2,2025-12-11,Погашение кредита,-140080.95,Отделение
13104,266,2025-08-17,Погашение кредита,-90380.82,Банкомат
13105,641,2025-12-02,Списание,-130079.35,Банкомат
13106,64,2024-11-02,Оплата услуг,-105649.63,Онлайн
13107,486,2025-04-29,Перевод,-54976.47,Отделение
13108,840,2025-05-14,Списание,-110671.08,Колл-центр
13109,784,2024-06-15,Перевод,-81277.8,Онлайн
13110,419,2025-05-21,Погашение кредита,-47278.39,Отделение
13111,351,2025-06-02,Пополнение,35816.53,Колл-центр
13112,826,2025-12-24,Списание,-44868.84,Банкомат
13113,497,2025-12-22,Погашение кредита,-115201.27,Отделение
13114,219,2025-02-17,Списание,-107024.65,Банкомат
13115,428,2025-11-29,Оплата услуг,-102803.78,Отделение
13116,964,2025-08-17,Пополнение,18019.86,Банкомат
13117,714,2025-12-27,Погашение кредита,-104143.53,Онлайн
13118,746,2025-12-21,Оплата услуг,-71823.19,Отделение
13119,468,2025-12-30,Перевод,-126119.93,Банкомат
13120,750,2025-04-09,Оплата услуг,-37200.55,Онлайн
13121,381,2025-07-16,Пополнение,93457.62,Банкомат
13122,827,2025-10-01,Пополнение,95564.87,Банкомат
13123,857,2024-07-29,Перевод,-141664.14,Отделение
13124,35,2023-12-15,Списание,-81087.31,Онлайн
13125,872,2025-09-22,Перевод,-105395.86,Онлайн
13126,590,2023-11-19,Погашение кредита,-17754.81,Онлайн
13127,937,2025-12-07,Перевод,-8836.46,Колл-центр
13128,117,2025-07-09,Оплата услуг,-37596.21,Онлайн
13129,605,2025-11-03,Погашение кредита,-137338.14,Колл-центр
13130,607,2025-12-08,Списание,-45933.26,Отделение
13131,572,2025-05-09,Пополнение,136920.45,Онлайн
13132,22,2025-12-10,Оплата услуг,-127789.6,Отделение
13133,216,2025-01-29,Списание,-54332.0,Отделение
13134,957,2025-08-13,Оплата услуг,-118616.88,Отделение
13135,58,2025-07-03,Пополнение,58014.81,Отделение
13136,231,2025-11-14,Погашение кредита,-94642.84,Банкомат
13137,411,2025-12-18,Оплата услуг,-144714.61,Онлайн
13138,420,2024-11-03,Оплата услуг,-43137.65,Банкомат
13139,717,2025-10-07,Погашение кредита,-136197.27,Колл-центр
13140,448,2025-11-06,Погашение кредита,-78546.8,Колл-центр
13141,71,2025-11-10,Оплата услуг,-45567.01,Отделение
13142,52,2025-09-05,Пополнение,105513.64,Банкомат
13143,176,2025-11-21,Оплата услуг,-101249.69,Колл-центр
13144,708,2025-08-03,Погашение кредита,-3673.12,Колл-центр
13145,235,2025-07-10,Оплата услуг,-59509.85,Отделение
13146,183,2025-08-17,Пополнение,46230.69,Онлайн
13147,464,2025-11-28,Погашение кредита,-107774.21,Онлайн
13148,477,2025-12-10,Списание,-47301.5,Колл-центр
13149,950,2025-10-20,Перевод,-28375.37,Отделение
13150,601,2024-12-27,Перевод,-917.9,Отделение
13151,567,2025-03-10,Оплата услуг,-71592.63,Отделение
13152,109,2025-12-06,Списание,-100582.98,Отделение
13153,797,2025-10-24,Погашение кредита,-15938.45,Колл-центр
13154,714,2025-12-30,Оплата услуг,-56719.24,Онлайн
13155,581,2025-03-14,Погашение кредита,-79057.76,Колл-центр
13156,738,2025-06-09,Погашение кредита,-82057.65,Колл-центр
13157,325,2025-11-15,Погашение кредита,-102116.81,Колл-центр
13158,304,2024-11-15,Погашение кредита,-9884.17,Отделение
13159,671,2025-11-09,Перевод,-56462.8,Колл-центр
13160,961,2025-06-27,Пополнение,96856.31,Отделение
13161,819,2024-03-22,Погашение кредита,-14440.56,Отделение
13162,31,2024-09-21,Оплата услуг,-84973.69,Онлайн
13163,404,2025-07-30,Перевод,-90201.09,Колл-центр
13164,427,2025-12-30,Пополнение,65232.44,Банкомат
13165,30,2025-06-13,Пополнение,73151.8,Онлайн
13166,793,2025-09-27,Пополнение,17469.34,Отделение
13167,888,2024-08-24,Списание,-140408.31,Колл-центр
13168,275,2025-12-23,Погашение кредита,-135044.86,Отделение
13169,325,2025-08-15,Пополнение,119944.01,Колл-центр
13170,220,2024-07-06,Перевод,-64127.99,Колл-центр
13171,577,2025-11-06,Пополнение,144185.34,Онлайн
13172,184,2023-09-02,Погашение кредита,-61712.54,Онлайн
13173,395,2025-11-30,Списание,-112033.37,Онлайн
13174,387,2024-08-29,Оплата услуг,-110068.73,Отделение
13175,914,2025-01-26,Списание,-104164.18,Банкомат
13176,225,2025-12-29,Списание,-107497.44,Колл-центр
13177,565,2025-02-20,Списание,-128907.88,Отделение
13178,414,2025-03-02,Пополнение,145103.4,Онлайн
13179,643,2025-12-22,Перевод,-144073.24,Онлайн
13180,619,2025-03-29,Перевод,-69220.93,Онлайн
13181,941,2025-02-17,Оплата услуг,-123472.6,Банкомат
13182,100,2023-09-18,Списание,-116483.09,Банкомат
13183,265,2024-05-13,Погашение кредита,-129845.9,Колл-центр
13184,978,2025-12-09,Оплата услуг,-7931.55,Отделение
13185,164,2025-09-17,Оплата услуг,-116324.77,Колл-центр
13186,452,2024-12-22,Оплата услуг,-89651.28,Онлайн
13187,560,2025-04-19,Погашение кредита,-139126.53,Колл-центр
13188,468,2025-12-22,Погашение кредита,-15121.68,Банкомат
13189,192,2025-12-02,Оплата услуг,-126415.42,Отделение
13190,884,2025-06-19,Пополнение,39168.46,Колл-центр
13191,981,2025-05-31,Пополнение,15631.64,Банкомат
13192,715,2024-11-24,Оплата услуг,-118290.3,Банкомат
13193,28,2024-01-14,Списание,-4081.44,Колл-центр
13194,180,2025-11-29,Списание,-92985.93,Банкомат
13195,107,2025-08-10,Перевод,-71508.76,Банкомат
13196,128,2025-10-21,Оплата услуг,-77562.41,Отделение
13197,25,2025-12-19,Перевод,-23769.3,Колл-центр
13198,561,2025-12-30,Погашение кредита,-114289.58,Банкомат
13199,124,2025-03-29,Оплата услуг,-80052.09,Колл-центр
13200,513,2025-10-09,Пополнение,2594.54,Банкомат
13201,852,2025-10-09,Перевод,-53774.23,Банкомат
13202,295,2025-07-27,Погашение кредита,-104004.53,Отделение
13203,656,2025-10-14,Оплата услуг,-65782.42,Колл-центр
13204,946,2025-01-21,Пополнение,51996.75,Банкомат
13205,614,2025-01-05,Перевод,-80787.45,Отделение
13206,692,2025-10-16,Списание,-24509.17,Отделение
13207,103,2025-03-04,Списание,-148925.33,Колл-центр
13208,298,2024-06-06,Погашение кредита,-18754.82,Колл-центр
13209,562,2025-12-15,Списание,-18430.7,Отделение
13210,851,2024-04-13,Погашение кредита,-123203.11,Онлайн
13211,394,2025-09-17,Пополнение,146211.54,Онлайн
13212,856,2025-12-14,Списание,-64293.45,Онлайн
13213,906,2025-06-11,Перевод,-77924.69,Колл-центр
13214,560,2025-10-30,Пополнение,100500.93,Колл-центр
13215,509,2025-01-26,Погашение кредита,-81603.56,Колл-центр
13216,316,2025-11-16,Перевод,-94051.95,Онлайн
13217,943,2024-04-15,Перевод,-146495.54,Отделение
13218,199,2025-08-09,Пополнение,131356.29,Онлайн
13219,98,2023-12-31,Погашение кредита,-13141.55,Отделение
13220,132,2025-12-15,Пополнение,112514.7,Онлайн
13221,186,2025-12-26,Погашение кредита,-12078.72,Колл-центр
13222,969,2025-11-29,Оплата услуг,-102338.92,Отделение
13223,433,2025-01-22,Пополнение,134892.79,Банкомат
13224,698,2025-11-10,Списание,-99689.41,Колл-центр
13225,987,2025-12-31,Перевод,-38067.86,Банкомат
13226,184,2023-07-24,Пополнение,16193.85,Отделение
13227,373,2025-12-03,Пополнение,119221.78,Отделение
13228,533,2025-06-01,Пополнение,67666.33,Онлайн
13229,13,2025-08-23,Списание,-64562.19,Колл-центр
13230,206,2024-05-18,Списание,-138557.06,Банкомат
13231,473,2025-12-23,Списание,-133594.47,Банкомат
13232,313,2025-08-01,Оплата услуг,-48189.55,Отделение
13233,730,2025-01-24,Перевод,-133578.38,Колл-центр
13234,150,2025-10-03,Оплата услуг,-94847.77,Колл-центр
13235,56,2025-10-01,Списание,-134336.87,Колл-центр
13236,957,2025-09-21,Перевод,-25952.5,Колл-центр
13237,653,2025-08-09,Списание,-141741.22,Банкомат
13238,951,2025-03-08,Пополнение,129680.71,Колл-центр
13239,553,2024-05-11,Списание,-137604.3,Колл-центр
13240,374,2025-05-12,Оплата услуг,-54431.93,Колл-центр
13241,707,2023-04-17,Пополнение,112794.76,Отделение
13242,929,2025-05-03,Списание,-112109.35,Онлайн
13243,155,2025-12-07,Оплата услуг,-120878.93,Онлайн
13244,669,2024-01-11,Перевод,-72771.83,Банкомат
13245,310,2025-11-08,Оплата услуг,-126904.76,Онлайн
13246,305,2025-12-21,Оплата услуг,-131152.8,Колл-центр
13247,659,2024-02-22,Списание,-116686.99,Банкомат
13248,431,2025-01-03,Перевод,-113408.82,Банкомат
13249,527,2025-07-13,Пополнение,97477.69,Отделение
13250,908,2025-02-26,Перевод,-98604.23,Отделение
13251,834,2025-04-05,Погашение кредита,-40560.2,Банкомат
13252,511,2025-11-15,Оплата услуг,-48772.6,Отделение
13253,908,2024-12-27,Оплата услуг,-8591.31,Колл-центр
13254,564,2025-11-28,Погашение кредита,-29728.93,Колл-центр
13255,388,2025-10-21,Оплата услуг,-132202.8,Колл-центр
13256,582,2025-12-31,Оплата услуг,-78088.91,Колл-центр
13257,773,2025-10-27,Погашение кредита,-108061.0,Отделение
13258,367,2025-10-04,Оплата услуг,-36438.78,Онлайн
13259,905,2025-11-17,Списание,-48420.08,Отделение
13260,329,2025-11-29,Погашение кредита,-118962.41,Онлайн
13261,982,2025-08-06,Перевод,-40019.03,Онлайн
13262,415,2025-02-27,Оплата услуг,-103725.17,Онлайн
13263,114,2024-04-22,Пополнение,39827.78,Отделение
13264,221,2025-04-08,Списание,-38051.52,Колл-центр
13265,50,2025-08-28,Оплата услуг,-3265.52,Колл-центр
13266,881,2025-06-27,Пополнение,142796.58,Банкомат
